Cipu;Ra Luos;Endereço Cartorial;Setor;Quadra;Conjunto;Lote;Área de Projeto;Código ;Uos Parâmetro;Uos Setor;Padrão Cores;Inicio de Faixa;Fim de Faixa;Faixa de área;Coef. de aprov. básico;Coef. aprov. máximo;Taxa de ocupação;Taxa de permeabilidade;Altura máxima;Afast. de frente;Afast. de fundo;Afast. lat. direito;Afast. lat. esquerdo;Obs. de afastamento;Galeria;Cota de soleira;Notas específicas;Subsolo;Marquise em área pública;x;y
"66.892";TAGUATINGA;SETOR CENTRAL C 12 BL C LT 12;SETOR CENTRAL;C 12;BL C;LT 12;"100";329;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2;"0";"2.500";a≤2500;"2";"4";"100";;"22,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"67.703";TAGUATINGA;SETOR HOTELEIRO PJ B;SETOR HOTELEIRO;;;PJ B;"480";327;CSIIR 2 - Setor Hoteleiro;CSIIR 2 - Setor Hoteleiro;CSIIR 2;"250";"900";250<a≤900;"2";"9";"100";;"33";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"68.182";TAGUATINGA;SETOR D SUL QSD 33 LT 4;SETOR D SUL;QSD 33;;LT 4;"300";315;CSIIR 2 NO;CSIIR 2 NO;CSIIR 2 NO;"0";"500";a≤500;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"68.851";TAGUATINGA;SETOR C SUL CSC 1 LT 3;SETOR C SUL;CSC 1;;LT 3;"150";321;CSIIR 2;CSIIR 2;CSIIR 2;"0";"180";a≤180;"2";"4";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"68.954";TAGUATINGA;SETOR A SUL QSA 22 LT 12;SETOR A SUL;QSA 22;;LT 12;"300";315;CSIIR 2 NO;CSIIR 2 NO;CSIIR 2 NO;"0";"500";a≤500;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"72.979";TAGUATINGA;SETOR L NORTE QNL 9 BL J LT 10;SETOR L NORTE;QNL 9;BL J;LT 10;"120";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"73.872";TAGUATINGA;SETOR D SUL QSD 33 LT 8;SETOR D SUL;QSD 33;;LT 8;"300";315;CSIIR 2 NO;CSIIR 2 NO;CSIIR 2 NO;"0";"500";a≤500;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"74.550";TAGUATINGA;SETOR D SUL QSD 33 LT 3;SETOR D SUL;QSD 33;;LT 3;"300";315;CSIIR 2 NO;CSIIR 2 NO;CSIIR 2 NO;"0";"500";a≤500;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"75.294";TAGUATINGA;SETOR A NORTE QNA 16 LT 5;SETOR A NORTE;QNA 16;;LT 5;"300";322;CSIIR 2;CSIIR 2;CSIIR 2;"180";"1.000";180<a≤1000;"2";"3";"100";;"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"75.652";TAGUATINGA;SETOR A NORTE QNA 12 LT 2;SETOR A NORTE;QNA 12;;LT 2;"435";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"76.698";TAGUATINGA;SETOR B NORTE CNB 5 LT 3;SETOR B NORTE;CNB 5;;LT 3;"600";325;CSIIR 2 - CSA, CSB e CNB;CSIIR 2 - CSA, CSB e CNB;CSIIR 2;"300";"3.500";300<a≤3500;"2";"5";"100";;"54";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"77.319";TAGUATINGA;SETOR L NORTE QNL 18 VIA LN 29 LT 10;SETOR L NORTE;QNL 18;VIA LN 29;LT 10;"99,27";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"77.703";TAGUATINGA;SETOR L NORTE QNL 14 CJ E LT 3;SETOR L NORTE;QNL 14;CJ E;LT 3;"655,49";322;CSIIR 2;CSIIR 2;CSIIR 2;"180";"1.000";180<a≤1000;"2";"3";"100";;"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"78.924";TAGUATINGA;SETOR B SUL QSB 16 LT 17;SETOR B SUL;QSB 16;;LT 17;"300";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"79.708";TAGUATINGA;SETOR D SUL QSD 25 LT 16;SETOR D SUL;QSD 25;;LT 16;"300";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"80.231";TAGUATINGA;SETOR CENTRAL C 12 BL M LT 17;SETOR CENTRAL;C 12;BL M;LT 17;"37,5";329;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2;"0";"2.500";a≤2500;"2";"4";"100";;"22,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"80.546";TAGUATINGA;SETOR HOTELEIRO PJ H;SETOR HOTELEIRO;;;PJ H;"800";327;CSIIR 2 - Setor Hoteleiro;CSIIR 2 - Setor Hoteleiro;CSIIR 2;"250";"900";250<a≤900;"2";"9";"100";;"33";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"80.669";TAGUATINGA;SETOR CENTRAL C 12 BL L LT 5;SETOR CENTRAL;C 12;BL L;LT 5;"37,5";329;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2 - Setor Central C4, C9 a C12;CSIIR 2;"0";"2.500";a≤2500;"2";"4";"100";;"22,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"81.412";TAGUATINGA;SETOR D SUL QSD 29 LT 40;SETOR D SUL;QSD 29;;LT 40;"300";308;CSIIR 1 NO;CSIIR 1 NO;CSIIR 1 NO;"0";"700";a≤700;"2";"2,5";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"82.215";TAGUATINGA;SETOR C SUL CSC 6 LT 3;SETOR C SUL;CSC 6;;LT 3;"150";321;CSIIR 2;CSIIR 2;CSIIR 2;"0";"180";a≤180;"2";"4";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"82.433";TAGUATINGA;SETOR A NORTE CNA 1 LT 17;SETOR A NORTE;CNA 1;;LT 17;"435";322;CSIIR 2;CSIIR 2;CSIIR 2;"180";"1.000";180<a≤1000;"2";"3";"100";;"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"84.193";TAGUATINGA;SETOR A SUL QSA 11 LT 1;SETOR A SUL;QSA 11;;LT 1;"310";322;CSIIR 2;CSIIR 2;CSIIR 2;"180";"1.000";180<a≤1000;"2";"3";"100";;"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"84.803";TAGUATINGA;CENTRO METROPOLITANO Q 2 CJ A LT 3;CENTRO METROPOLITANO;Q 2;CJ A;LT 3;"2.000";323;CSIIR 2;CSIIR 2;CSIIR 2;"1.000";"5.000";1000<a≤5000;"2";"3,8";"70";"20";"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 2;NÃO INFORMADO;;
"51.601";TAGUATINGA;SETOR L NORTE QNL 4 BL E LT 4;SETOR L NORTE;QNL 4;BL E;LT 4;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"51.807";TAGUATINGA;SETOR L NORTE QNL 14 CJ B LT 30;SETOR L NORTE;QNL 14;CJ B;LT 30;"126,75";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.552";TAGUATINGA;SETOR A SUL QSA 18 LT 18;SETOR A SUL;QSA 18;;LT 18;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"52.124";TAGUATINGA;SETOR A SUL QSA 5 LT 9;SETOR A SUL;QSA 5;;LT 9;"465,62";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.713";TAGUATINGA;SETOR D SUL QSD 11 LT 5;SETOR D SUL;QSD 11;;LT 5;"300";341;CSII 3;CSII 3;CSII 3;"0";"600";a≤600;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"39.927";TAGUATINGA;SETOR A SUL QSA 13 LT 39;SETOR A SUL;QSA 13;;LT 39;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"52.343";TAGUATINGA;SETOR D SUL QSD 4 LT 23;SETOR D SUL;QSD 4;;LT 23;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"60.155";TAGUATINGA;SETOR A NORTE QNA 13 LT 13;SETOR A NORTE;QNA 13;;LT 13;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"70.827";TAGUATINGA;SETOR C SUL QSC 10 LT 16;SETOR C SUL;QSC 10;;LT 16;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"74.074";TAGUATINGA;SETOR B SUL QSB 14 LT 32;SETOR B SUL;QSB 14;;LT 32;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"74.236";TAGUATINGA;SETOR D SUL QSD 19 LT 24;SETOR D SUL;QSD 19;;LT 24;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"74.250";TAGUATINGA;SETOR A NORTE QNA 4 LT 15;SETOR A NORTE;QNA 4;;LT 15;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"78.130";TAGUATINGA;SETOR C NORTE QNC 6 LT 7;SETOR C NORTE;QNC 6;;LT 7;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"80.661";TAGUATINGA;SETOR C SUL QSC 13 LT 42;SETOR C SUL;QSC 13;;LT 42;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"38.246";TAGUATINGA;SETOR C SUL QSC 22 LT 25;SETOR C SUL;QSC 22;;LT 25;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"39.355";TAGUATINGA;SETOR D SUL QSD 23 LT 37;SETOR D SUL;QSD 23;;LT 37;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"75.374";TAGUATINGA;SETOR C SUL QSC 4 LT 38;SETOR C SUL;QSC 4;;LT 38;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"42.968";TAGUATINGA;SETOR B NORTE QNB 2 LT 9;SETOR B NORTE;QNB 2;;LT 9;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"44.233";TAGUATINGA;SETOR C NORTE QNC AE 18;SETOR C NORTE;QNC;;AE 18;"10.500";314;CSIIR 1;CSIIR 1;CSIIR 1;"4.000";"10.500";4000<a≤10500;"2";"2";"60";"30";"22,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA EDIFICAÇÃO;NÃO;PERMITIDO TIPO 2;NÃO INFORMADO;;
"44.453";TAGUATINGA;SETOR C SUL QSC 22 LT 31;SETOR C SUL;QSC 22;;LT 31;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"52.195";TAGUATINGA;SETOR D SUL QSD 31 LT 14;SETOR D SUL;QSD 31;;LT 14;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"46.442";TAGUATINGA;SETOR C SUL QSC 14 LT 4;SETOR C SUL;QSC 14;;LT 4;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"46.720";TAGUATINGA;SETOR A NORTE QNA 12 LT 3;SETOR A NORTE;QNA 12;;LT 3;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"47.559";TAGUATINGA;SETOR C SUL QSC 25 LT 5;SETOR C SUL;QSC 25;;LT 5;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"47.763";TAGUATINGA;SETOR B NORTE QNB 6 LT 29;SETOR B NORTE;QNB 6;;LT 29;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"48.404";TAGUATINGA;SETOR D SUL QSD 8 LT 20;SETOR D SUL;QSD 8;;LT 20;"300";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"48.795";TAGUATINGA;SETOR D SUL QSD 11 LT 26;SETOR D SUL;QSD 11;;LT 26;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"48.983";TAGUATINGA;SETOR A NORTE QNA 5 LT 10;SETOR A NORTE;QNA 5;;LT 10;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"49.469";TAGUATINGA;SETOR C SUL QSC 16 LT 28;SETOR C SUL;QSC 16;;LT 28;"300";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"50.032";TAGUATINGA;SETOR C SUL QSC 9 LT 4;SETOR C SUL;QSC 9;;LT 4;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"50.459";TAGUATINGA;SETOR D SUL QSD 19 LT 35;SETOR D SUL;QSD 19;;LT 35;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"54.193";TAGUATINGA;SETOR C NORTE QNC 2 LT 26;SETOR C NORTE;QNC 2;;LT 26;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"54.824";TAGUATINGA;SETOR D SUL QSD 23 LT 16;SETOR D SUL;QSD 23;;LT 16;"300";341;CSII 3;CSII 3;CSII 3;"0";"600";a≤600;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"59.587";TAGUATINGA;SETOR A NORTE QNA 8 LT 17;SETOR A NORTE;QNA 8;;LT 17;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"59.604";TAGUATINGA;SETOR C SUL QSC 3 LT 12;SETOR C SUL;QSC 3;;LT 12;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"60.915";TAGUATINGA;SETOR L NORTE QNL 4 CJ I LT 6;SETOR L NORTE;QNL 4;CJ I;LT 6;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"61.498";TAGUATINGA;SETOR C SUL QSC 8 LT 33;SETOR C SUL;QSC 8;;LT 33;"360";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"76.423";TAGUATINGA;SETOR C SUL QSC 10 LT 36;SETOR C SUL;QSC 10;;LT 36;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"76.798";TAGUATINGA;SETOR C SUL QSC 10 LT 39;SETOR C SUL;QSC 10;;LT 39;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"80.654";TAGUATINGA;SETOR B SUL QSB 15 LT 8;SETOR B SUL;QSB 15;;LT 8;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.035";TAGUATINGA;SETOR C SUL QSC 7 LT 9;SETOR C SUL;QSC 7;;LT 9;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"83.770";TAGUATINGA;SETOR A SUL QSA 13 LT 40;SETOR A SUL;QSA 13;;LT 40;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"65.679";TAGUATINGA;SETOR B SUL QSB 15 LT 31;SETOR B SUL;QSB 15;;LT 31;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"66.492";TAGUATINGA;SETOR A NORTE QNA 10 LT 3;SETOR A NORTE;QNA 10;;LT 3;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"66.543";TAGUATINGA;SETOR CENTRAL AE 4 CRECHE;SETOR CENTRAL;;;AE 4 CRECHE;"3.903,659";323;CSIIR 2;CSIIR 2;CSIIR 2;"1.000";"5.000";1000<a≤5000;"2";"3,8";"70";"20";"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 2;NÃO INFORMADO;;
"66.951";TAGUATINGA;SETOR C SUL QSC 1 LT 16;SETOR C SUL;QSC 1;;LT 16;"360";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"67.898";TAGUATINGA;SETOR B NORTE QNB 4 LT 16;SETOR B NORTE;QNB 4;;LT 16;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"69.734";TAGUATINGA;SETOR A NORTE QNA 10 LT 5;SETOR A NORTE;QNA 10;;LT 5;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"40.428";TAGUATINGA;SETOR B SUL QSB 14 LT 4;SETOR B SUL;QSB 14;;LT 4;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"70.412";TAGUATINGA;SETOR C NORTE QNC 1 LT 4;SETOR C NORTE;QNC 1;;LT 4;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"72.209";TAGUATINGA;SETOR L NORTE QNL 11 CJ C LT 2;SETOR L NORTE;QNL 11;CJ C;LT 2;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"73.391";TAGUATINGA;SETOR A SUL QSA 3 LT 29;SETOR A SUL;QSA 3;;LT 29;"337,95";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
